Id,Title,Episodes,Year,Original channel,American company,Note,Technique,IMDb,Google users,wiki_title,wiki_short_description,wiki_summary,wiki_url,wiki_status
1618,TripTank,28.0,2015-2016,Comedy Central,ShadowMachine,,Flash,6.5,69%,,,,,failed_429
1619,Trivia Quest,30.0,2022,Netflix,Netflix Studios,,Traditional,5.8,60%,,,,,failed_429
1620,Trollhunters: Tales of Arcadia,52.0,2016-2018,Netflix,DreamWorks Animation Television,,CGI,8.4,90%,,,,,failed_429
1621,Trollkins,13.0,1981-1982,CBS,Hanna-Barbera,,Traditional,7.5,88%,,,,,failed_429
1622,Trolls: The Beat Goes On!,52.0,2018-2019,Netflix,DreamWorks Animation Television,,Traditional,6.0,68%,,,,,failed_429
1623,Trollz,27.0,2005,Syndication,DIC Entertainment,,Traditional,5.1,90%,,,,,failed_429
1624,Tron: Uprising,19.0,2012-2013,Disney XD,Disney Television Animation,,CGI,8.2,73%,,,,,failed_429
1625,Tuca & Bertie,30.0,2019-2022,NetflixAdult Swim,ShadowMachine,,Flash,7.4,82%,,,,,failed_429
1626,Tumble Leaf,51.0,2014-2019,Amazon Prime Video,Amazon StudiosBix Pix Entertainment,,CGI,8.7,66%,,,,,failed_429
1627,Turbo Fast,52.0,2013-2016,Netflix,DreamWorks Animation Television,,Flash,6.4,79%,,,,,failed_429
1629,Tutenstein,39.0,2003-2008,Discovery Kids,PorchLight Entertainment,,Traditional,7.0,97%,,,,,failed_429
1630,TV Funhouse,8.0,2000-2001,Comedy Central,Poochie Doochie Productions,,Traditional/Live-Action,7.9,91%,,,,,failed_429
1631,Twelve Forever,25.0,2019,Netflix,Puny Entertainment,,Traditional,6.9,59%,,,,,failed_429
1632,The Twisted Tales of Felix the Cat,21.0,1995-1997,CBS,Felix the Cat Productions,,Traditional,7.4,88%,,,,,failed_429
1633,Two More Eggs,90.0,2015-2017,Disney XD,Disney Television Animation,,Flash,5.7,57%,,,,,failed_429
1634,T.U.F.F. Puppy,60.0,2010-2015,Nickelodeon,Billionfold Inc.Nickelodeon Animation Studio,"Season 2, Episodes 10-26 and Season 3 aired on Nicktoons.",Traditional,5.7,86%,,,,,failed_429
1635,A Tale Dark & Grimm,10.0,2021,Netflix,Netflix Animation,Canadian co-production,CGI,7.3,63%,,,,,failed_429
1636,Tales from the Cryptkeeper,39.0,1993-1999,ABC,Nelvana,Canadian co-production,Traditional,7.5,70%,,,,,failed_429
1637,Tarzan and Jane,16.0,2017-2018,Netflix,41 Entertainment,Canadian co-production,CGI,5.2,74%,,,,,failed_429
1638,Team Zenko Go,22.0,2022,Netflix,DreamWorks Animation Television,Canadian co-production,CGI,6.9,50%,,,,,failed_429
1639,Teen Wolf,21.0,1986-1987,CBS,Southern Star/Hanna-Barbera Australia,Australian co-production,Traditional,7.7,90%,,,,,failed_429
1640,Teenage Euthanasia,7.0,2021-present,Adult Swim,PFFR,Canadian co-production,Flash,5.7,43%,,,,,failed_429
1641,Teenage Fairytale Dropouts,26.0,2014,Hub Network,Home Plate Entertainment,Australian-Irish-Mexican co-production,Flash,7.2,62%,,,,,failed_429
1642,Teenage Mutant Ninja Turtles (2003),155.0,2003-2009,4Kids TV,4Kids Entertainment,Season 7 aired on The CW4Kids.,Traditional,7.8,89%,,,,,failed_429
1643,Three Delivery,26.0,2008-2009,Nicktoons Network,Animation Collective,Canadian co-production,Flash,7.6,94%,,,,,failed_429
1644,Thomas & Friends: All Engines Go,92.0,2021-present,Cartoonito,Mattel Television,Canadian co-production,Flash,2.5,41%,,,,,failed_429
1645,ThunderCats (2011),26.0,2011-2012,Cartoon Network,Warner Bros. Animation,Japanese co-production,Traditional,7.8,85%,,,,,failed_429
1646,El Tigre: The Adventures of Manny Rivera,26.0,2007-2008,Nickelodeon,Nickelodeon Animation Studio,The last 4 episodes aired on Nicktoons Network.,Flash,6.3,90%,,,,,failed_429
1647,Time Warp Trio,26.0,2005-2006,Discovery Kids,Soup2NutsWGBH,Canadian co-production,Flash,7.4,96%,,,,,failed_429
1648,Tiny Planets,65.0,2001-2002,Noggin,Sesame Workshop,British co-production,CGI,7.2,96%,,,,,failed_429
1649,ToddWorld,39.0,2004-2008,Discovery Kids,Mike Young Productions,Canadian co-production,Flash,7.6,69%,,,,,failed_429
1650,Toot & Puddle,26.0,2008-2009,Noggin,National Geographic Kids,Canadian co-production,Traditional,8.0,89%,,,,,failed_429
1651,Total DramaRama,153.0,2018-2023,Cartoon Network,Fresh TV,Canadian co-production,Flash,4.0,52%,,,,,failed_429
1652,Transformers: Armada,52.0,2002-2003,Cartoon Network,SD Entertainment,Japanese co-production,Traditional,7.0,92%,,,,,failed_429
1653,Transformers: BotBots,10.0,2022,Netflix,Hasbro Studios,Canadian-Irish co-production,Flash,5.8,61%,,,,,failed_429
1654,Transformers: Combiner Wars,10.0,2016,go90,Hasbro Studios,Japanese co-production,CGI,5.4,88%,,,,,failed_429
1655,Transformers: Cyberverse,71.0,2018-2021,Cartoon Network,Allspark,Irish co-production. Season 4 aired on Netflix.,CGI,6.9,82%,,,,,failed_429
1656,Transformers: EarthSpark,18.0,2022-present,Paramount+,Nickelodeon Animation Studio,Canadian co-production,CGI,4.0,65%,,,,,failed_429
1657,Transformers: Generation 2,52.0,1993,go90,,Japanese co-production,CGI,7.1,81%,,,,,failed_429
1658,Transformers: Rescue Bots,104.0,2012-2016,The Hub Network / Discovery Family,Hasbro Studios,Canadian co-production,Flash,6.6,81%,,,,,failed_429
1659,Transformers: Rescue Bots Academy,104.0,2019-2021,Discovery Family,Allspark,Irish co-production,Flash,5.4,66%,,,,,failed_429
1660,Transformers: War for Cybertron Trilogy,18.0,2020-2021,Netflix,Rooster Teeth,Japanese co-production,CGI,7.2,69%,,,,,failed_429
1661,Treehouse Detectives,20.0,2018,Netflix,Saban Brands,South Korean co-production,CGI,7.9,53%,,,,,failed_429
1662,Tripping the Rift,39.0,2004-2007,Sci Fi,Film Roman,Canadian co-production,CGI,6.8,79%,,,,,failed_429
1663,Trolls: TrollsTopia,52.0,2020-2022,HuluPeacock,DreamWorks Animation Television,Canadian co-production,Flash,6.0,66%,,,,,failed_429
1664,True and the Rainbow Kingdom,26.0,2017-2019,Netflix,Home Plate Entertainment,Canadian co-production,CGI,7.1,83%,,,,,failed_429
1665,Turbo Dogs,26.0,2008-2011,Qubo,Scholastic Entertainment,Canadian-New Zealand co-production,CGI,6.8,85%,,,,,failed_429
1666,"Twinkle, the Dream Being",26.0,1992-1993,Syndication,Zodiac Entertainment,South Korean co-production,Traditional,8.0,94%,,,,,failed_429
1667,The Twisted Whiskers Show,26.0,2010,The Hub,American Greetings,Canadian-French co-production,CGI,7.0,68%,,,,,failed_429
1668,The U.S. of Archie,16.0,1974,CBS,Filmation,,Traditional,7.8,91%,,,,,failed_429
1669,Ugly Americans,31.0,2010-2012,Comedy Central,Augenblick Studios,Canadian co-production,Flash,8.0,91%,,,,,failed_429
1670,Ultimate Spider-Man,104.0,2012-2017,Disney XD,Marvel Animation,,Traditional,7.2,82%,,,,,failed_429
1671,Ultra City Smiths,6.0,2021,AMC,Stoopid Buddy Stoodios,,Stop-Motion,6.6,70%,,,,,failed_429
1672,Ultraforce,13.0,1994-1995,USA Network,DIC Entertainment,Canadian co-production,Traditional,6.1,68%,,,,,failed_429
1673,Uncle Croc's Block,,1975-1976,ABC,Filmation,,Traditional/Live-action,7.8,84%,,,,,failed_429
1674,Uncle Grandpa,153.0,2013-2017,Cartoon Network,Cartoon Network Studios,,Traditional,4.4,77%,,,,,failed_429
1675,Undercover Elephant,13.0,1977,NBC,Hanna-Barbera,,Traditional,6.8,84%,,,,,failed_429
1676,Underdog,124.0,1964-1967,NBC,Total TelevisionLeonardo Television,,Traditional,7.2,88%,,,,,failed_429
1677,Undone,16.0,2019-2021,Amazon Prime Video,Amazon Studios,,CGI,8.2,60%,,,,,failed_429
1678,Undergrads,13.0,2001,MTV,MTV Animation,Canadian co-production,Traditional,7.8,95%,,,,,failed_429
1679,Unicorn: Warriors Eternal,9.0,2023,Adult Swim,Cartoon Network Studios,,Traditional,7.3,80%,,,,,failed_429
1681,Unsupervised,13.0,2012,FX,Floyd County Productions,,Flash,7.3,73%,,,,,failed_429
1682,The URL with Phred Show,20.0,2001-2002,Noggin,,,Traditional,7.7,78%,,,,,failed_429
1683,Valley of the Dinosaurs,16.0,1974,CBS,Hanna-Barbera,,Traditional,6.6,87%,,,,,failed_429
1684,Valt the Wonder Deer,208.0,2016-present,Tencent Video,DreamEast Pictures,Chinese co-production,Traditional,8.7,87%,,,,,failed_429
1685,Vampirina,147.0,2017-2021,Disney Junior,Brown Bag Films,,CGI,6.5,79%,,,,,failed_429
1686,Van-Pires,13.0,1997,Syndication,Abrams/Gentile Entertainment,,CGI,6.9,76%,,,,,failed_429
1687,VeggieTales,50.0,1993-2015,Direct to video,Big Idea Productions,,CGI,7.3,90%,,,,,failed_429
1688,VeggieTales in the House,104.0,2014-2016,Netflix,Big Idea Productions,,CGI,4.1,57%,,,,,failed_429
1689,VeggieTales in the City,52.0,2017,Netflix,Big Idea Productions,,CGI,4.6,59%,,,,,failed_429
1690,The VeggieTales Show,26.0,2019-2022,Trinity Broadcasting Network,Big Idea Productions,,CGI,7.9,82%,,,,,failed_429
1691,Velma,10.0,2023-present,Max,Warner Bros. Animation,,Traditional,1.6,11%,,,,,failed_429
1692,VH1 ILL-ustrated,13.0,2003-2004,VH1,Camp Chaos Productions,,Traditional,7.1,78%,,,,,failed_429
1693,Victor and Valentino,119.0,2019-2022,Cartoon Network,Cartoon Network Studios,,Traditional,6.2,82%,,,,,failed_429
1694,Video Mods,6.0,2004-2005,MTV2,Big Bear Entertainment,,CGI,6.8,95%,,,,,failed_429
1695,Video Power,83.0,1990-1992,Syndication,Saban Entertainment,,Traditional/Live-Action,7.3,90%,,,,,failed_429
1696,Visionaries: Knights of the Magical Light,13.0,1987,Syndication,Sunbow Entertainment,,Traditional,7.7,97%,,,,,failed_429
1697,Viva Pinata,104.0,2006-2009,4Kids TV,Bardel Entertainment,Canadian co-production,CGI,5.7,57%,,,,,failed_429
1698,Vixen,12.0,2015-2016,CW Seed,Warner Bros. AnimationDC Entertainment,,Traditional,7.0,61%,,,,,failed_429
1699,Vocabularry,32.0,2008,BabyFirstTV,,,Flash,7.0,66%,,,,,failed_429
1700,Voltron,124.0,1984-1985,Syndication,World Events Productions,Japanese co-production,Traditional,7.9,88%,,,,,failed_429
1701,Voltron Force,26.0,2011-2012,Nicktoons,World Events Productions,Canadian co-production,Traditional,6.6,78%,,,,,failed_429
1702,Voltron: Legendary Defender,78.0,2016-2018,Netflix,DreamWorks Animation Television,,Traditional,8.1,87%,,,,,failed_429
1703,Voltron: The Third Dimension,26.0,1998-2000,Syndication,Mike Young Productions,,CGI,6.1,52%,,,,,failed_429
1704,Vor-Tech: Undercover Conversion Squad,13.0,1996,ABC,Universal Cartoon Studios,Canadian-French co-production,Traditional,6.8,74%,,,,,failed_429
1705,Vytor: The Starfire Champion,4.0,1989,,World Events Productions,,Traditional,6.7,70%,,,,,failed_429
1706,W.I.T.C.H.,52.0,2004-2006,ABC,The Walt Disney Company,French co-production,Traditional,7.3,95%,,,,,failed_429
1707,The Wacky Adventures of Ronald McDonald,6.0,1998-2000,Direct-to-video,Klasky Csupo,,Traditional,7.3,93%,,,,,failed_429
1708,Wacky Races (1968),17.0,1968-1969,CBS,Hanna-Barbera,,Traditional,7.5,91%,,,,,failed_429
1709,Wacky Races (2017),43.0,2017-2019,Boomerang,Warner Bros. Animation,,Traditional,5.1,68%,,,,,failed_429
1710,The Wacky World of Tex Avery,65.0,1997,Syndication,DIC Entertainment,French co-production,Traditional,4.8,73%,,,,,failed_429
1711,Wait Till Your Father Gets Home,48.0,1972-1974,Syndication,Hanna-Barbera,,Traditional,7.6,86%,,,,,failed_429
1712,"Wake, Rattle, and Roll",50.0,1990-1991,Syndication,Hanna-Barbera,,Traditional/Live-action,7.6,88%,,,,,failed_429
1713,Wally Gator,52.0,1962-1963,Syndication,Hanna-Barbera,,Traditional,6.3,89%,,,,,failed_429
1715,Walter Melon,52.0,1997-1998,Fox Family,Saban Entertainment,French co-production,Traditional,6.4,86%,,,,,failed_429
1716,Wander Over Yonder,43.0,2013-2016,Disney Channel (2013-14)Disney XD (2014-16),Disney Television Animation,,Traditional,7.3,92%,,,,,failed_429
1717,Watership Down,4.0,2018,Netflix,Biscuit Filmworks,British co-production,CGI,7.2,77%,,,,,failed_429
1718,Waynehead,13.0,1996-1997,Kids' WB,Warner Bros. Animation,Canadian co-production,Traditional,6.4,68%,,,,,failed_429
1719,We Baby Bears,55.0,2022-present,Cartoon Network,Cartoon Network Studios,,Traditional,6.0,74%,,,,,failed_429
1720,We Bare Bears,140.0,2015-2019,Cartoon Network,Cartoon Network Studios,,Traditional,7.9,93%,,,,,failed_429
1721,We the People,10.0,2021,Netflix,Netflix Animation,,Traditional,4.2,55%,,,,,failed_429
1722,The Weekenders,39.0,2000-2004,ABCUPNToon Disney,Walt Disney Television Animation,,Traditional,8.0,95%,,,,,failed_429
1723,Welcome to the Wayne,30.0,2017-2019,Nickelodeon,Nickelodeon Animation Studio,"Canadian co-production. Season 1, Episodes 10-20 and Season 2 aired on Nicktoons.",Traditional,6.9,81%,,,,,failed_429
1724,Weird-Ohs,13.0,1999-2000,Fox Family,Testor Corporation,Canadian co-production,CGI,6.3,79%,,,,,failed_429
1725,Well Versed,12.0,2023-present,Nickelodeon,Nickelodeon Animation Studio,,Flash,5.4,52%,,,,,failed_429
1726,WellieWishers,26.0,2016-2017,Amazon Prime Video,Mattel Television,Dutch co-production,Traditional,7.6,50%,,,,,failed_429
1727,We're Lalaloopsy,13.0,2017,Netflix,Splash Entertainment,,Flash,6.9,60%,,,,,failed_429
1728,What a Cartoon!,48.0,1995-1997,Cartoon Network,Hanna-Barbera,,Traditional,8.4,85%,,,,,failed_429
1729,What-a-Mess,47.0,1996,ABC,DIC Entertainment,British co-production,Traditional,7.1,82%,,,,,failed_429
1730,What If...?,18.0,2021-present,Disney+,Marvel Studios Animation,,CGI,7.4,84%,,,,,failed_429
1731,"What's New, Mr. Magoo?",16.0,1977,CBS,DePatie-Freleng Enterprises,,Traditional,6.9,95%,,,,,failed_429
1732,"What's New, Scooby-Doo?",42.0,2002-2006,Kids' WB,Warner Bros. Animation,,Traditional,7.3,94%,,,,,failed_429
1733,What's with Andy?,26.0,2001-2002,Fox Kids,CinéGroupe,Canadian co-production. Season 1 only.,Traditional,7.6,95%,,,,,failed_429
1734,Whatever Happened to... Robot Jones?,14.0,2002-2003,Cartoon Network,Hanna-Barbera (pilot)Cartoon Network Studios,,Traditional,6.4,91%,,,,,failed_429
1735,Wheelie and the Chopper Bunch,13.0,1974,NBC,Hanna-Barbera,,Traditional,6.4,94%,,,,,failed_429
1736,Where My Dogs At?,8.0,2006,MTV2,MTV Animation,Canadian co-production,Traditional,6.6,87%,,,,,failed_429
1737,Where on Earth Is Carmen Sandiego?,65.0,1994-1999,Fox Kids,DIC Entertainment,,Traditional,7.2,91%,,,,,failed_429
1738,Where's Huddles?,10.0,1970,CBS,Hanna-Barbera,,Traditional,7.2,75%,,,,,failed_429
1739,Where's My Water?: Swampy's Underground Adventures,12.0,2012-2013,Disney Channel,Animax Entertainment,,Flash,7.9,87%,,,,,failed_429
1740,Where's Wally?,13.0,1991,CBS,DIC Enterprises,British-Canadian co-production,Traditional,7.0,83%,,,,,failed_429
1741,Where's Waldo?,40.0,2019-2021,Universal Kids,"DreamWorks Animation Television
Snipple Animation Studios",,Flash,7.8,56%,,,,,failed_429
1742,Whisker Haven,31.0,2015-2017,Disney Junior,Disney Publishing,,Flash,7.7,84%,,,,,failed_429
1743,The Why Why Family,26.0,1996,Fox Kids,Saban Entertainment,French co-production,Traditional,7.4,96%,,,,,failed_429
1744,Widget,65.0,1990-1991,USA Network,Zodiac Entertainment,,Traditional,6.8,92%,,,,,failed_429
1745,Wild Animal Baby Explorers,52.0,2010-2012,PBS Kids,WETA,,CGI,3.7,76%,,,,,failed_429
1746,Wild C.A.T.s,13.0,1994-1995,CBS,Nelvana,Canadian co-production,Traditional,6.6,79%,,,,,failed_429
1747,Wild Grinders,52.0,2012-2015,Nicktoons,Home Plate Entertainment,Canadian-Irish co-production,Flash,2.1,59%,,,,,failed_429
1748,Wild Kratts,158.0,2011-present,PBS Kids Go! (2011-13)PBS Kids (2013-present),Kratt Brothers Company,Canadian co-production,Flash,7.7,93%,,,,,failed_429
1749,Wild Life,6.0,2021,Syfy,TZGZ Productions,,Flash,6.0,53%,,,,,failed_429
1750,The Wild Thornberrys,91.0,1998-2004,Nickelodeon,Klasky Csupo,,Traditional,6.6,90%,,,,,failed_429
1751,Wild West C.O.W.-Boys of Moo Mesa,26.0,1992-1993,ABC,King World Productions,,Traditional,7.2,95%,,,,,failed_429
1752,Wildfire,13.0,1986,CBS,Hanna-Barbera,,Traditional,7.4,93%,,,,,failed_429
1753,Will the Real Jerry Lewis Please Sit Down,18.0,1974-1975,ABC,Filmation,,Traditional,7.7,84%,,,,,failed_429
1754,Wing Commander Academy,13.0,1996,USA Network,Universal Cartoon Studios,,Traditional,6.8,69%,,,,,failed_429
1755,Winky Dink and You,65.0,"1953-1957, 1969-1973",CBSBroadcast syndication,Universal Television,,Traditional,6.8,89%,,,,,failed_429
1756,Winsome Witch,26.0,1965-1966,NBC,Hanna-Barbera,,Traditional,6.6,94%,,,,,failed_429
1757,Winx Club (revival series),78.0,2011-2016,Nickelodeon,Nickelodeon Animation Studio,Italian co-production. Seasons 5-7 only.,Traditional,6.1,84%,,,,,failed_429
1758,Wish Kid,13.0,1991,NBC,DIC Entertainment,Italian co-production,Traditional,5.8,95%,,,,,failed_429
1759,Wishenpoof!,39.0,2014-2019,Amazon Prime Video,Amazon StudiosOut of the Blue Enterprises,Canadian co-production,CGI,4.9,49%,,,,,failed_429
1760,The Wizard of Oz,13.0,1990,ABC,DIC Entertainment,,Traditional,6.5,90%,,,,,failed_429
1761,Wizards: Tales of Arcadia,10.0,2020,Netflix,DreamWorks Animation Television,,CGI,8.0,74%,,,,,failed_429
1762,Wolfboy and the Everything Factory,20.0,2021-2022,Apple TV+,Bento Box Entertainment,British co-production,Flash,7.6,74%,,,,,failed_429
1763,Wolf Rock TV,7.0,1984,ABC,DIC Entertainment,,Traditional,6.0,66%,,,,,failed_429
1764,Wolverine and the X-Men,26.0,2009,Nicktoons,Marvel Entertainment,,Traditional,8.0,88%,,,,,failed_429
1765,Wonder Box,57.0,2006,BabyFirstTV,,,CGI/Flash,5.2,42%,,,,,failed_429
1766,Wonder Pets!,62.0,2006-2016,Nickelodeon,Nickelodeon Animation StudioLittle Airplane Productions,,Flash,6.5,94%,,,,,failed_429
1767,Wonder Showzen,16.0,2005-2006,MTV2,PFFR,,Flash/Traditional/Live-Action,8.4,76%,,,,,failed_429
1768,Wonder Wheels,16.0,1977-1978,CBS,Hanna-Barbera,,Traditional,5.7,92%,,,,,failed_429
1769,The Wonderful Stories of Professor Kitzel,105.0,1972,Syndication,Krantz Films,Canadian co-production,Traditional,8.1,100%,,,,,failed_429
1770,The Wonderful World of Mickey Mouse,25.0,2020-2023,Disney+,Disney Television Animation,,Traditional,7.9,77%,,,,,failed_429
1771,Woody Woodpecker,30.0,2018-2022,YouTube,Splash Entertainment,,Flash,5.9,83%,,,,,failed_429
1772,The Woody Woodpecker Show,113.0,1957-1977,ABC,Walter Lantz Productions,,Traditional,7.0,91%,,,,,failed_429
1773,WordGirl,130.0,2007-2015,"PBS Kids Go! (2007-13)
PBS Kids (2013-15)",Soup2NutsScholastic Entertainment,,Flash,7.1,85%,,,,,failed_429
1774,The Wordies,63.0,2007,BabyFirstTV,,,CGI,7.0,62%,,,,,failed_429
1775,Word Party,60.0,2016-2021,Netflix,The Jim Henson Company,,CGI,5.6,69%,,,,,failed_429
1777,Work It Out Wombats!,40.0,2023-present,PBS Kids,WGBH,Canadian co-production,Flash,8.4,84%,,,,,failed_429
1778,World of Quest,26.0,2008-2009,Kids' WB,Cookie Jar,Canadian co-production (season 1),Flash,7.2,89%,,,,,failed_429
1779,The World's Greatest SuperFriends,8.0,1979-1980,ABC,Hanna-Barbera,,Traditional,7.2,88%,,,,,failed_429
1780,Wow! Wow! Wubbzy!,52.0,2006-2010,Nickelodeon,Bolder MediaFilm Roman,,Flash,6.2,93%,,,,,failed_429
1781,The Wuzzles,13.0,1985,CBS,Walt Disney Pictures Television Animation Group,,Traditional,7.0,92%,,,,,failed_429
1782,WWE Slam City,26.0,2014,WWE Network,WWE,,Stop-Motion,7.0,91%,,,,,failed_429
1783,The X's,20.0,2005-2006,Nickelodeon,Nickelodeon Animation Studio,One episode was left unaired.,Traditional,5.9,88%,,,,,failed_429
1784,X-Men: The Animated Series,76.0,1992-1997,Fox Kids Network,Marvel Entertainment Group,Canadian co-production,Traditional,8.4,88%,,,,,failed_429
1785,X-Men: Evolution,52.0,2000-2003,Kids' WB,Marvel Studios,,Traditional,7.8,89%,,,,,failed_429
1786,Xavier Riddle and the Secret Museum,37.0,2019-2022,PBS Kids,Brown Bag Films,Canadian co-production,Flash,7.8,81%,,,,,failed_429
1787,Xavier: Renegade Angel,20.0,2007-2009,Adult Swim,PFFRWilliams Street,,CGI,7.9,91%,,,,,failed_429
1788,Xiaolin Chronicles,26.0,2013-2015,Disney XD,ActionFliks Media Corporation,French co-production. The last 6 episodes aired on Netflix.,Traditional/CGI,6.4,79%,,,,,failed_429
1789,Xiaolin Showdown,52.0,2003-2006,Kids' WB,Warner Bros. Animation,,Traditional,7.4,93%,,,,,failed_429
1790,The Xtacles,2.0,2008,Adult Swim,Williams Street,,Flash,7.5,90%,,,,,failed_429
1791,Xyber 9: New Dawn,22.0,1999,Fox Kids,Saban Entertainment,,Traditional,7.1,91%,,,,,failed_429
1792,Yabba Dabba Dinosaurs,26.0,2021-2022,HBO Max,Warner Bros. Animation,,Flash,4.1,60%,,,,,failed_429
1793,Yin Yang Yo!,65.0,2006-2009,Jetix (on Toon Disney) (2006-09)Disney XD (2009),Jetix Animation Concepts,Canadian co-production,Flash,6.0,93%,,,,,failed_429
1794,"Yippee, Yappee and Yahooey",23.0,1964-1967,Syndication,Hanna-Barbera,,Flash,6.6,74%,,,,,failed_429
1795,Yo Gabba Gabba!,66.0,2007-2015,Nickelodeon,Wildbrain Entertainment,Canadian co-production,Flash/Live-action,6.9,84%,,,,,failed_429
1796,Yo Yogi!,13.0,1991,NBC,Hanna-Barbera,,Traditional,5.1,63%,,,,,failed_429
1797,Yogi Bear & Friends,96.0,1967-1968,Syndication,Hanna-Barbera,,Traditional,6.6,92%,,,,,failed_429
1798,The Yogi Bear Show,33.0,1961-1962,Syndication,Hanna-Barbera,,Traditional,6.6,88%,,,,,failed_429
1799,Yogi's Gang,15.0,1973,ABC,Hanna-Barbera,,Traditional,6.5,84%,,,,,failed_429
1800,Yogi's Space Race,13.0,1978,NBC,Hanna-Barbera,,Traditional,6.1,86%,,,,,failed_429
1801,Yogi's Treasure Hunt,27.0,1985-1988,Syndication,Hanna-Barbera,,Traditional,7.0,86%,,,,,failed_429
1802,YOLO,16.0,2020-present,Adult Swim,Williams Street,Australian co-production,Flash,7.3,66%,,,,,failed_429
1803,You're Not a Monster,10.0,2019,IMDB,Bold Soul Studios,,Flash,6.2,66%,,,,,failed_429
1804,Young Justice,98.0,2010-2022,Cartoon NetworkDC UniverseHBO Max,Warner Bros. AnimationDC Entertainment,,Traditional,8.6,83%,,,,,failed_429
1805,Young Love,12.0,2023-present,Max,Sony Pictures Animation,Canadian co-production,Traditional,7.5,87%,,,,,failed_429
1806,Young Robin Hood,26.0,1991-1992,Syndication,Hanna-Barbera,Canadian co-production,Traditional,7.1,90%,,,,,failed_429
1807,Zafari,52.0,2018-2019,Peacock,Zafari Productions,Canadian co-production,CGI,7.5,76%,,,,,failed_429
1808,Zak Storm,39.0,2016-2018,Discovery Family,Man of Action Entertainment,French-Indonesian-Italian-South Korean co-production,CGI,6.8,92%,,,,,failed_429
1809,Zazoo U,13.0,1990,Fox Children's Network,Film Roman,,Traditional,7.7,84%,,,,,failed_429
1810,The Zeta Project,26.0,2001-2002,Kids' WB,Warner Bros. Animation,,Traditional,7.0,93%,,,,,failed_429
1811,Zevo-3,26.0,2010-2011,Nicktoons,MoonScoop Entertainment,,Traditional,5.8,93%,,,,,failed_429
1812,The ZhuZhus,26.0,2016-2017,Disney Channel,Cepia LLC,Canadian co-production,Flash,5.5,72%,,,,,failed_429
1813,Zoboomafoo,65.0,1999-2001,PBS Kids,Maryland Public Television,Canadian co-production,Stop-motion/Live-action,7.6,95%,,,,,failed_429
1814,Zombie College,12.0,2000-2001,,icebox.com,,Flash,6.8,62%,,,,,failed_429
1815,Zootopia+,6.0,2022,Disney+,Walt Disney Animation Studios,,CGI,6.8,74%,,,,,failed_429
1816,The Zula Patrol,52.0,2005-2008,PBS Kids,The Hatchery,,CGI,6.9,93%,,,,,failed_429
